"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Clone Metric Rules","Code Size Rules","Comment Rules","Complexity Metric Rules","Controversial Rules","Coupling Metric Rules","Coupling Rules","Design Rules","Documentation Metric Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules"
"L3773","VitalItem createVitalItem(String name, Float value)","femr.common.ItemModelMapper.createVitalItem(Ljava/lang/String;Ljava/lang/Float;)Lfemr/common/models/VitalItem;","L3336","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\common\ItemModelMapper.java","576","5","591","6","0","0","0","0","0","0","0","0","3","1","1","0","3","0.214286","3","3","0.214286","3","11","16","7","2","11","16","7","0","0","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3783","MedicationAdministrationItem createMedicationAdministrationItem(IConceptPrescriptionAdministration conceptPrescriptionAdministration)","femr.common.ItemModelMapper.createMedicationAdministrationItem(Lfemr/data/models/core/IConceptPrescriptionAdministration;)Lfemr/common/models/MedicationAdministrationItem;","L3336","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\common\ItemModelMapper.java","596","5","608","6","0","0","0","0","0","0","0","0","2","1","1","0","4","0.230769","3","3","0.230769","3","10","13","4","1","10","13","4","0","0","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4660","DataModelMapper(Provider<IChiefComplaint> chiefComplaintProvider, Provider<ILoginAttempt> loginAttemptProvider, Provider<IMedication> medicationProvider, Provider<IMedicationGeneric> medicationGenericProvider, Provider<IConceptMedicationForm> conceptMedicationFormProvider, Provider<IMedicationGenericStrength> medicationGenericStrengthProvider, Provider<IConceptMedicationUnit> conceptMedicationUnitProvider, Provider<IConceptPrescriptionAdministration> conceptPrescriptionAdministrationProvider, Provider<IMedicationInventory> medicationInventoryProvider, Provider<IMissionCity> missionCityProvider, Provider<IMissionCountry> missionCountryProvider, Provider<IMissionTeam> missionTeamProvider, Provider<IMissionTrip> missionTripProvider, Provider<IPatient> patientProvider, Provider<IPatientAgeClassification> patientAgeClassificationProvider, Provider<IPatientEncounterPhoto> patientEncounterPhotoProvider, Provider<IPatientEncounter> patientEncounterProvider, Provider<IEncounterService> patientEncounterTabField, Provider<IPatientEncounterTabField> patientEncounterTabFieldProvider, Provider<IPatientEncounterVital> patientEncounterVitalProvider, Provider<IPatientPrescription> patientPrescriptionProvider, Provider<IPatientPrescriptionReplacement> patientPrescriptionReplacementProvider, Provider<IPatientPrescriptionReplacementReason> patientPrescriptionReplacementReasonProvider, Provider<IPhoto> photoProvider, Provider<IRole> roleProvider, Provider<ITabField> tabFieldProvider, Provider<ITabFieldSize> tabFieldSizeProvider, Provider<ITabFieldType> tabFieldTypeProvider, Provider<ITab> tabProvider, Provider<IUser> userProvider, Provider<IVital> vitalProvider)","femr.data.DataModelMapper.<init>(LProvider;LProvider;LProvider;LProvider;LProvider;LProvider;LProvider;LProvider;LProvider;LProvider;LProvider;LProvider;LProvider;LProvider;LProvider;LProvider;LProvider;LProvider;LProvider;LProvider;LProvider;LProvider;LProvider;LProvider;LProvider;LProvider;LProvider;LProvider;LProvider;LProvider;LProvider;)V","L4627","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\DataModelMapper.java","71","5","135","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","64","65","31","31","64","65","31","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"L4723","IChiefComplaint createChiefComplaint(String value, int patientEncounterId, Integer sortOrder)","femr.data.DataModelMapper.createChiefComplaint(Ljava/lang/String;ILjava/lang/Integer;)Lfemr/data/models/core/IChiefComplaint;","L4627","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\DataModelMapper.java","140","5","154","6","0","0","0","0","0","0","0","0","2","1","1","0","4","0.214286","3","3","0.214286","3","11","15","7","3","11","15","7","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4734","ILoginAttempt createLoginAttempt(String usernameValue, boolean isSuccessful, byte[] ipAddress, Integer userId)","femr.data.DataModelMapper.createLoginAttempt(Ljava/lang/String;Z[BLjava/lang/Integer;)Lfemr/data/models/core/ILoginAttempt;","L4627","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\DataModelMapper.java","159","5","177","6","0","0","0","0","0","0","0","0","4","1","1","0","7","0.157895","3","3","0.157895","3","16","19","11","4","16","19","11","0","0","2","0","2","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4750","IMedication createMedication(String name)","femr.data.DataModelMapper.createMedication(Ljava/lang/String;)Lfemr/data/models/core/IMedication;","L4627","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\DataModelMapper.java","182","5","196","6","1","1","2","1","1","1","15","10","2","1","1","0","3","0.230769","3","3","0.230769","3","10","15","6","1","10","15","6","0","0","8","0","0","0","0","0","0","6","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4755","IMedication createMedication(String name, List<IMedicationGenericStrength> medicationGenericStrengths, IConceptMedicationForm conceptMedicationForm)","femr.data.DataModelMapper.createMedication(Ljava/lang/String;Ljava/util/List;Lfemr/data/models/core/IConceptMedicationForm;)Lfemr/data/models/core/IMedication;","L4627","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\DataModelMapper.java","201","5","212","6","0","0","0","0","0","0","0","0","1","0","0","0","4","0.25","3","3","0.25","3","9","12","6","3","9","12","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4764","IMedicationGenericStrength createMedicationGenericStrength(Double value, boolean isDenominator, int activeDrugUnitId, IMedicationGeneric medicationGeneric)","femr.data.DataModelMapper.createMedicationGenericStrength(Ljava/lang/Double;ZILfemr/data/models/core/IMedicationGeneric;)Lfemr/data/models/core/IMedicationGenericStrength;","L4627","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\DataModelMapper.java","217","5","228","6","0","0","0","0","0","0","0","0","1","0","0","0","4","0.25","3","3","0.25","3","9","12","6","4","9","12","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4778","IMedicationGeneric createMedicationActiveDrugName(String name)","femr.data.DataModelMapper.createMedicationActiveDrugName(Ljava/lang/String;)Lfemr/data/models/core/IMedicationGeneric;","L4627","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\DataModelMapper.java","233","5","246","6","0","0","0","0","0","0","0","0","2","1","1","0","2","0.25","3","3","0.25","3","9","14","5","1","9","14","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4783","IConceptMedicationForm createConceptMedicationForm(String name)","femr.data.DataModelMapper.createConceptMedicationForm(Ljava/lang/String;)Lfemr/data/models/core/IConceptMedicationForm;","L4627","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\DataModelMapper.java","251","5","265","6","1","1","2","1","1","1","15","10","2","1","1","0","3","0.230769","3","3","0.230769","3","10","15","6","1","10","15","6","0","0","8","0","0","0","0","0","0","6","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4790","IMedicationInventory createMedicationInventory(int quantityCurrent, int quantityTotal, int medicationId, int missionTripId)","femr.data.DataModelMapper.createMedicationInventory(IIII)Lfemr/data/models/core/IMedicationInventory;","L4627","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\DataModelMapper.java","270","5","288","6","0","0","0","0","0","0","0","0","2","1","1","0","4","0.176471","3","3","0.176471","3","14","19","9","4","14","19","9","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"L4800","IMissionCity createMissionCity(String name, IMissionCountry missionCountry)","femr.data.DataModelMapper.createMissionCity(Ljava/lang/String;Lfemr/data/models/core/IMissionCountry;)Lfemr/data/models/core/IMissionCity;","L4627","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\DataModelMapper.java","293","5","307","6","0","0","0","0","0","0","0","0","3","1","1","0","3","0.230769","3","3","0.230769","3","10","15","6","2","10","15","6","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4808","IMissionTeam createMissionTeam(String name, String location, String description)","femr.data.DataModelMapper.createMissionTeam(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lfemr/data/models/core/IMissionTeam;","L4627","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\DataModelMapper.java","312","5","327","6","0.829268","1","2","1","0.625","0.636364","10","7","2","1","1","0","4","0.214286","3","3","0.214286","3","11","16","7","3","11","16","7","0","0","7","0","0","0","0","0","0","5","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4819","IMissionTrip createMissionTrip(Date startDate, Date endDate, IMissionCity missionCity, IMissionTeam missionTeam)","femr.data.DataModelMapper.createMissionTrip(Ljava/util/Date;Ljava/util/Date;Lfemr/data/models/core/IMissionCity;Lfemr/data/models/core/IMissionTeam;)Lfemr/data/models/core/IMissionTrip;","L4627","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\DataModelMapper.java","332","5","348","6","0","0","0","0","0","0","0","0","5","1","1","0","4","0.2","3","3","0.2","3","12","17","8","4","12","17","8","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4833","IPatient createPatient(int userID, String firstName, String lastName, Date birthday, String sex, String address, String city, Integer photoID)","femr.data.DataModelMapper.createPatient(ILjava/lang/String;Ljava/lang/String;Ljava/util/Date;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/Integer;)Lfemr/data/models/core/IPatient;","L4627","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\DataModelMapper.java","353","5","375","6","0","0","0","0","0","0","0","0","6","1","1","0","9","0.142857","3","3","0.142857","3","18","23","14","8","18","23","14","0","0","3","0","2","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"L4855","IPatientEncounter createPatientEncounter(int patientID, DateTime date, int userId, Integer patientAgeClassificationId, Integer tripId)","femr.data.DataModelMapper.createPatientEncounter(ILDateTime;ILInteger;LInteger;)LIPatientEncounter;","L4627","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\DataModelMapper.java","380","5","400","6","0","0","0","0","0","0","0","0","6","1","1","0","5","0.210526","4","3","0.210526","4","15","21","11","5","15","21","11","0","0","2","0","2","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4872","IPatientEncounterTabField createPatientEncounterTabField(int tabFieldId, int userId, String value, int encounterId, DateTime dateTaken, Integer chiefComplaintId)","femr.data.DataModelMapper.createPatientEncounterTabField(IILString;ILDateTime;LInteger;)LIPatientEncounterTabField;","L4627","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\DataModelMapper.java","405","5","424","6","0","0","0","0","0","0","0","0","7","1","1","0","7","0.166667","3","3","0.166667","3","15","20","11","6","15","20","11","0","0","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"L4892","IPatientEncounterVital createPatientEncounterVital(int encounterId, int userId, String time, int vitalID, float value)","femr.data.DataModelMapper.createPatientEncounterVital(IILjava/lang/String;IF)Lfemr/data/models/core/IPatientEncounterVital;","L4627","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\DataModelMapper.java","429","5","446","6","0","0","0","0","0","0","0","0","5","1","1","0","6","0.1875","3","3","0.1875","3","13","18","9","5","13","18","9","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4909","IPatientPrescription createPatientPrescription(int amount, int medicationId, Integer medicationAdministrationId, int userId, int encounterId, DateTime dateDispensed, boolean isCounseled)","femr.data.DataModelMapper.createPatientPrescription(IILInteger;IILDateTime;Z)LIPatientPrescription;","L4627","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\DataModelMapper.java","451","5","467","6","0","0","0","0","0","0","0","0","2","1","1","0","9","0.176471","3","3","0.176471","3","14","17","11","7","14","17","11","0","0","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"L4934","IPatientPrescriptionReplacement createPatientPrescriptionReplacement(int originalId, int replacementId, int reasonId)","femr.data.DataModelMapper.createPatientPrescriptionReplacement(III)Lfemr/data/models/core/IPatientPrescriptionReplacement;","L4627","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\DataModelMapper.java","472","5","481","6","0","0","0","0","0","0","0","0","1","0","0","0","3","0.272727","3","3","0.272727","3","8","10","5","3","8","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4945","IPhoto createPhoto(String description, String filePath)","femr.data.DataModelMapper.createPhoto(Ljava/lang/String;Ljava/lang/String;)Lfemr/data/models/core/IPhoto;","L4627","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\DataModelMapper.java","486","5","501","6","0","0","0","0","0","0","0","0","3","1","1","0","3","0.214286","3","3","0.214286","3","11","16","8","2","11","16","8","0","0","2","0","2","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4949","IRole createRole(String name)","femr.data.DataModelMapper.createRole(Ljava/lang/String;)Lfemr/data/models/core/IRole;","L4627","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\DataModelMapper.java","506","5","514","6","0","0","0","0","0","0","0","0","1","0","0","0","1","0.4","4","3","0.4","4","6","9","3","1","6","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4954","ITab createTab(DateTime date, int leftSize, int rightSize, String name, boolean isDeleted, int userId)","femr.data.DataModelMapper.createTab(LDateTime;IILString;ZI)LITab;","L4627","L103","C:\Users\Michelle\Downloads\SourceMeter-8.1.0-x64-windows\SourceMeter-8.1.0-x64-windows\Java\Demo\femr-master\femr-master\app\femr\data\DataModelMapper.java","519","5","539","6","0","0","0","0","0","0","0","0","4","1","1","0","8","0.210526","4","3","0.210526","4","15","21","11","6","15","21","11","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
